"duration","age","town_size","gender","edu","attitude_government","ideology","interest","attention_check","ft_inparty_supporter","ft_outparty_supporter","ft_govern_sup","ft_govern_opp","ft_inparty","ft_outparty","ft_liberal","ft_conservative","ft_immigrant","ft_feminist","ft_nationalist","ft_neonazi","conspiracy_1","conspiracy_2","conspiracy_3","conspiracy_4","conspiracy_5","conspiracy_6","video","condition","pids_1","pids_2","pids_3","pids_4","outgroup_trust_1","outgroup_trust_2","outgroup_trust_3","outgroup_trust_4","social_distance_1","social_distance_2","social_distance_3","trait_1","trait_2","trait_3R","trait_4R","trait_5R","trait_6","Happy","Angry","Anxious"
273,43,1,2,6,"supporter",9,6,2,97,1,29,48,94,0,3,98,12,1,83,5,4,5,5,1,4,5,2,"ANXW",5,5,4,2,1,1,1,1,2,2,2,1,1,6,2,4,1,0,0,0
406,29,5,1,6,"supporter",5,7,1,89,2,99,41,98,2,56,53,3,46,43,2,5,1,5,1,5,5,1,"HappyW",7,7,7,7,4,4,1,7,5,7,6,4,4,7,7,7,1,2,0,0
413,32,3,1,6,"opponent",4,2,1,56,20,16,74,17,15,17,53,55,50,51,0,2,2,3,2,3,3,5,"ControlW",5,6,4,5,3,3,4,3,5,2,3,2,2,4,1,2,3,0,0,0
973,35,3,1,6,"opponent",1,4,2,100,0,9,88,100,0,74,25,50,50,0,0,1,1,1,1,1,1,5,"ControlW",7,7,7,4,1,1,5,1,2,2,1,2,5,5,4,4,4,0,0,0
435,53,3,2,3,"opponent",4,6,4,94,0,0,93,86,0,73,29,55,61,23,0,4,2,1,1,3,1,2,"ANGW",6,6,7,6,1,1,1,1,3,4,2,3,5,1,1,1,1,0,0,0
397,35,4,2,6,"opponent",2,6,4,87,3,1,100,81,1,78,26,99,68,1,1,5,1,1,1,2,1,1,"ANGW",7,7,7,6,4,2,2,2,3,1,4,1,1,6,4,5,3,0,0,0
390,38,1,1,3,"supporter",9,5,5,100,0,100,42,100,0,41,100,86,63,100,62,3,3,3,1,3,1,5,"ANXW",5,5,5,5,4,5,4,4,4,4,4,5,5,3,5,1,5,0,0,1
412,67,5,1,6,"supporter",9,7,5,99,13,99,2,100,27,34,99,30,50,48,1,4,4,4,1,3,3,2,"ANXW",6,7,7,6,2,1,3,2,4,4,4,5,4,5,4,4,4,0,1,2
470,48,4,2,3,"supporter",9,6,1,100,0,100,0,100,0,0,100,36,6,65,0,3,5,2,3,4,2,3,"ANXW",7,7,7,7,1,1,1,1,1,2,1,1,1,7,7,7,1,0,2,0
174,30,2,1,3,"supporter",9,5,2,50,53,62,75,77,10,77,75,43,47,77,55,2,2,2,3,4,3,4,"ANXW",4,5,6,6,5,4,5,4,5,5,5,5,5,6,5,6,5,0,1,0
405,45,2,1,3,"supporter",9,7,2,99,0,100,46,100,0,48,99,49,48,44,33,1,4,5,3,5,5,3,"ControlW",7,7,7,5,1,1,1,1,4,5,4,5,4,3,3,4,4,0,0,0
939,45,4,1,6,"opponent",4,4,2,77,0,48,50,71,1,50,49,49,52,20,4,1,3,3,3,3,1,5,"ANGW",4,5,4,4,4,4,4,4,4,4,5,1,1,7,4,4,3,0,0,0
297,65,5,2,6,"opponent",1,7,2,57,0,1,0,62,0,55,0,1,0,0,0,5,5,1,5,5,1,3,"HappyW",7,5,7,7,1,1,1,1,1,1,1,1,1,7,7,7,1,0,0,0
257,27,5,1,6,"opponent",4,4,2,36,7,24,51,35,1,35,52,35,35,19,16,2,1,1,1,1,1,1,"HappyW",4,2,4,2,4,3,4,3,4,4,4,3,2,4,3,4,4,2,0,0
2028,40,4,2,6,"opponent",2,5,5,75,0,0,100,75,0,75,16,49,0,13,0,1,2,1,1,2,1,2,"HappyW",5,5,7,1,2,2,2,2,6,6,6,5,5,7,3,3,5,0,0,0
504,71,1,2,5,"opponent",4,6,1,83,15,85,43,81,20,71,70,79,71,3,2,4,1,1,1,2,1,3,"HappyW",5,4,6,1,7,7,6,7,7,7,6,2,6,1,1,1,7,2,0,0
301,21,1,1,3,"opponent",0,5,2,75,0,0,100,100,0,61,14,66,48,0,0,3,1,1,1,1,1,1,"ControlW",7,4,7,7,1,1,1,1,1,1,4,1,1,7,7,6,1,0,0,0
308,26,4,1,5,"supporter",4,4,2,77,32,78,13,72,3,49,35,7,27,100,37,3,3,3,3,3,3,5,"ANGW",4,4,4,4,3,4,4,1,4,4,4,3,3,3,3,3,3,0,0,0
375,59,1,1,6,"opponent",0,7,4,100,0,1,100,98,0,100,0,100,100,0,0,5,1,1,1,2,1,3,"ControlW",7,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,1,0,0,0
495,41,4,1,6,"opponent",4,4,4,19,63,64,78,54,71,41,34,42,51,42,51,3,3,2,3,4,4,3,"ANGW",7,7,4,7,4,4,4,4,6,5,5,4,4,4,4,4,4,0,0,1
285,28,4,1,5,"supporter",4,4,1,88,7,78,4,99,3,49,49,0,33,49,1,4,4,3,2,3,1,2,"ANGW",5,6,5,4,1,1,2,2,4,4,4,4,4,4,4,4,4,0,2,0
340,58,2,2,6,"opponent",5,7,4,85,0,5,95,90,0,50,50,100,75,0,0,3,2,1,1,4,1,2,"HappyW",7,6,2,1,2,1,2,2,4,2,4,4,1,6,5,5,2,1,0,0
561,43,3,1,3,"supporter",7,5,2,62,1,64,9,84,1,6,68,44,6,37,1,3,4,3,1,4,3,2,"ControlW",6,4,4,6,2,2,2,2,2,4,2,2,2,7,7,7,2,0,0,0
878,67,5,1,6,"opponent",1,7,2,100,0,0,100,100,0,80,0,100,80,0,0,3,1,1,1,1,1,1,"ANXW",7,7,7,1,3,2,2,2,2,1,4,1,1,5,6,4,3,1,0,1
303,36,3,1,4,"opponent",0,1,2,53,32,36,62,51,21,53,48,21,50,48,22,3,3,3,3,3,3,5,"ANGW",4,4,5,1,4,4,4,4,5,5,5,4,6,2,2,4,4,0,0,0
548,32,5,2,3,"supporter",7,5,2,85,5,75,2,83,2,2,75,13,78,3,4,3,3,1,1,4,1,2,"ANXW",4,3,4,1,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,1
292,23,4,2,3,"opponent",6,6,5,63,40,30,60,50,30,45,81,49,34,54,8,4,3,1,2,3,1,1,"ANGW",3,3,4,2,4,4,4,4,5,5,5,3,4,4,5,2,4,0,1,0
266,38,5,2,6,"opponent",0,7,4,97,0,7,76,99,0,99,56,91,71,0,0,1,1,1,1,1,1,1,"HappyW",5,1,4,4,3,2,3,1,4,2,3,1,1,6,7,4,3,2,0,0
582,45,5,1,6,"opponent",2,5,1,99,43,51,70,98,28,87,85,77,79,49,1,4,3,1,4,3,1,3,"ControlW",7,7,7,1,1,1,1,1,6,6,6,3,3,6,4,4,3,0,0,0
403,44,5,2,6,"opponent",4,1,2,55,0,6,51,62,0,50,51,30,1,49,0,3,4,3,2,4,2,5,"ANGW",3,3,4,4,2,2,3,2,4,4,4,4,4,6,6,4,4,0,1,1
368,31,5,1,4,"opponent",4,1,1,0,0,25,52,15,0,21,19,22,71,34,0,4,3,2,3,4,1,2,"HappyW",3,5,4,1,3,1,3,5,3,3,3,4,3,5,5,4,1,2,0,0
307,22,2,1,3,"opponent",0,4,2,78,0,0,100,77,0,100,50,55,55,0,0,3,3,3,3,3,3,1,"ANGW",7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
1229,52,5,1,4,"supporter",9,7,2,99,13,99,20,99,1,41,99,21,16,65,1,3,4,1,4,4,1,1,"ANGW",7,6,7,3,2,1,2,2,7,7,7,4,1,7,6,4,2,0,2,0
392,35,1,2,6,"supporter",9,6,5,82,7,74,10,82,4,2,75,24,5,35,0,2,4,4,4,3,3,5,"HappyW",6,5,6,3,2,1,4,2,6,6,6,6,5,6,7,4,2,1,1,0
333,29,4,1,6,"opponent",1,4,4,48,42,50,52,47,25,50,45,48,49,0,0,3,3,2,1,3,2,1,"ANXW",7,6,6,7,5,5,5,5,7,7,7,4,4,4,4,4,4,1,0,0
224,52,4,2,6,"supporter",7,5,4,54,53,66,52,59,53,65,71,68,64,55,67,3,3,3,3,4,3,2,"ControlW",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0
256,30,2,1,5,"supporter",4,1,5,47,0,47,88,42,12,41,37,18,38,55,28,4,4,3,5,4,1,1,"ANGW",1,1,1,1,4,4,4,4,7,7,7,4,4,1,1,1,4,0,2,0
572,44,4,2,4,"supporter",8,5,1,75,28,68,63,71,32,39,67,59,57,62,14,3,3,3,2,4,4,2,"HappyW",5,4,5,6,4,4,4,5,5,6,5,5,5,3,4,3,5,0,0,0
234,38,1,1,4,"opponent",4,2,2,49,50,41,65,50,49,49,52,45,48,50,47,3,4,3,4,3,3,2,"ControlW",3,4,6,4,3,3,3,4,5,5,5,4,3,3,4,4,4,0,0,0
284,26,1,1,6,"supporter",9,6,5,98,1,89,28,99,1,2,100,63,2,39,1,1,1,1,1,1,1,2,"ANXW",5,6,5,3,1,1,1,1,1,1,1,6,1,7,6,7,6,0,0,0
280,21,3,1,2,"supporter",9,4,4,23,62,62,43,57,43,77,58,63,50,48,45,3,3,3,3,3,3,3,"ANXW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
337,35,5,1,6,"opponent",4,4,4,80,0,0,100,86,0,19,39,0,23,0,0,4,4,1,1,1,1,2,"HappyW",7,4,7,4,1,1,1,1,1,1,1,1,1,7,7,7,1,0,0,0
347,45,1,2,2,"supporter",6,4,4,56,0,76,39,61,0,43,52,54,35,21,0,2,2,3,2,2,1,2,"ANGW",6,3,5,1,4,3,4,5,6,6,6,6,4,3,4,1,4,0,0,0
191,21,1,1,3,"supporter",4,3,2,62,19,37,48,57,3,47,42,47,35,50,28,3,3,3,3,3,3,5,"ControlW",5,3,6,1,4,4,4,4,4,6,4,4,4,4,4,4,5,0,0,0
350,37,5,2,6,"opponent",7,5,5,83,8,7,52,89,7,37,61,1,8,9,2,5,5,2,2,5,2,2,"ANGW",5,4,4,6,2,2,3,3,4,4,4,2,1,6,4,4,3,0,2,0
774,74,4,2,3,"supporter",7,6,4,90,54,91,54,89,26,55,71,78,54,18,1,4,2,1,2,2,1,2,"ControlW",6,3,6,5,6,6,6,6,7,7,7,6,4,2,2,2,6,0,0,0
316,62,4,2,4,"opponent",5,5,5,86,20,6,79,97,16,43,61,49,45,11,5,2,1,1,1,2,2,2,"ControlW",7,6,6,2,4,5,5,5,4,4,4,4,4,3,3,4,5,0,0,0
491,37,5,1,6,"supporter",5,4,5,53,60,48,49,50,57,52,47,49,48,50,15,4,4,4,4,4,4,3,"ANXW",5,5,4,5,5,5,5,5,5,5,5,5,3,5,3,3,5,0,1,1
423,57,4,2,3,"supporter",5,4,1,75,14,73,49,74,13,52,73,17,50,16,3,3,4,2,3,4,2,3,"HappyW",4,5,4,4,5,5,5,6,5,5,5,4,4,4,4,4,4,1,0,0
383,23,1,1,5,"opponent",9,7,2,94,5,7,21,1,1,24,93,14,48,20,0,3,3,4,4,3,3,1,"ANGW",4,1,4,1,2,1,2,1,4,4,4,4,4,4,4,4,4,0,1,1
417,23,4,1,4,"supporter",4,1,1,60,10,43,42,100,0,0,43,0,0,0,0,3,3,1,1,3,1,1,"HappyW",1,1,4,1,4,4,4,1,3,3,3,4,4,4,4,4,4,2,0,0
941,25,5,1,5,"opponent",3,2,4,49,15,8,61,44,45,45,32,48,20,42,48,4,2,2,2,4,1,5,"ANXW",3,5,5,2,2,3,3,3,3,3,4,2,3,4,5,4,2,0,1,2
274,40,4,1,6,"opponent",1,7,2,100,0,1,100,92,0,91,14,49,50,0,0,3,4,1,1,1,1,2,"ANGW",7,7,7,5,1,1,2,2,1,1,4,1,4,4,4,4,4,0,1,0
438,45,4,1,6,"opponent",5,4,1,85,15,15,85,85,15,65,35,50,85,25,0,2,4,1,3,1,1,1,"ANGW",7,7,7,1,5,4,5,4,5,6,5,4,2,5,6,4,4,0,2,0
1154,42,1,1,2,"supporter",9,4,2,45,0,60,35,55,2,18,40,0,45,37,8,3,4,3,3,4,2,2,"ControlW",5,5,5,3,4,4,4,4,6,6,5,4,4,4,4,4,4,0,0,0
528,31,3,1,3,"supporter",9,6,5,99,0,99,1,100,0,8,100,1,1,2,0,2,4,1,3,4,1,2,"ANXW",7,7,7,7,1,1,2,1,6,6,6,4,2,7,5,4,2,0,0,0
403,44,1,1,5,"opponent",8,6,4,69,79,6,6,76,39,12,77,37,44,34,23,2,3,2,2,2,2,2,"HappyW",7,7,7,1,1,2,2,2,1,1,1,4,2,6,3,6,3,2,0,0
4689,51,4,2,3,"supporter",8,5,2,99,1,45,1,94,5,43,46,32,22,44,47,4,4,4,3,4,4,2,"ANGW",6,6,6,6,2,2,2,2,4,4,4,6,6,7,6,7,1,0,0,0
638,60,1,1,5,"opponent",2,4,2,94,0,0,99,87,7,86,15,48,61,3,8,2,2,2,3,3,1,3,"ControlW",7,7,7,1,1,1,1,1,3,1,4,2,3,4,4,5,4,0,0,0
495,64,1,1,6,"opponent",5,5,2,93,2,1,97,95,0,75,19,48,49,1,1,4,2,4,4,4,2,5,"HappyW",7,7,4,7,2,2,2,7,4,4,4,2,2,6,6,6,2,1,0,0
438,60,4,1,6,"opponent",0,6,2,87,3,1,65,83,0,79,21,74,75,3,1,2,3,4,2,4,4,1,"ANGW",7,7,6,1,1,1,2,1,4,4,4,1,2,7,2,7,1,0,1,0
652,55,1,2,3,"opponent",3,7,2,71,1,1,84,95,1,53,5,49,60,1,1,3,2,1,1,3,1,1,"ANXW",7,5,5,7,2,1,3,2,4,3,1,1,1,7,7,6,2,0,0,1
600,45,3,2,2,"opponent",5,4,2,95,53,1,96,96,56,53,52,53,12,4,1,3,3,3,3,3,3,4,"ANXW",7,7,7,4,4,4,4,4,6,4,6,1,1,4,7,7,1,0,1,1
289,62,1,2,2,"opponent",3,4,2,72,16,29,64,77,40,39,48,49,30,50,2,3,3,3,3,3,3,3,"ANGW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
527,59,2,2,3,"opponent",0,7,2,49,3,46,47,49,47,51,49,47,53,38,11,3,5,3,3,5,3,5,"ANGW",4,4,4,4,4,4,4,4,7,7,7,4,4,4,1,4,4,0,0,0
1302,46,4,2,2,"supporter",8,4,2,62,50,50,50,64,50,51,75,3,50,97,17,3,4,3,2,3,1,5,"HappyW",4,4,4,2,6,4,6,6,6,6,5,6,4,2,2,2,5,2,0,0
613,54,1,1,3,"supporter",10,4,2,57,12,80,0,83,0,0,80,35,38,28,17,3,3,3,4,3,3,2,"ANXW",6,6,5,5,3,4,5,4,5,5,4,5,4,4,4,4,5,0,1,0
286,65,4,2,6,"supporter",5,6,2,64,1,71,8,78,0,49,49,51,3,7,0,1,4,1,4,1,1,1,"ControlW",5,4,1,1,6,4,6,5,7,6,4,4,4,1,1,1,6,0,0,0
632,34,2,2,3,"supporter",8,6,2,78,40,76,15,89,40,22,78,16,38,46,7,4,5,4,4,4,2,4,"HappyW",6,5,6,6,5,5,5,5,6,6,6,6,6,6,6,6,6,2,0,0
640,43,1,2,6,"opponent",3,4,2,84,47,14,16,85,47,78,52,20,38,12,3,4,3,1,1,2,1,1,"HappyW",4,4,4,5,5,4,5,4,6,6,5,4,2,5,4,2,4,1,0,0
575,46,2,1,6,"supporter",8,4,2,75,6,75,50,75,3,50,75,39,40,50,1,1,2,1,1,1,2,2,"HappyW",5,5,5,5,3,2,3,3,6,6,6,5,6,3,1,2,4,2,0,0
895,48,2,1,3,"opponent",2,3,2,72,15,16,72,67,15,74,15,35,63,46,5,3,4,2,1,4,1,2,"HappyW",6,5,5,5,3,2,3,3,5,7,6,3,3,5,5,5,3,2,0,0
555,32,2,2,5,"supporter",8,6,2,52,51,52,65,58,42,67,50,49,77,51,53,3,3,3,3,3,3,3,"ANXW",6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
602,61,3,2,3,"supporter",4,4,2,99,14,99,20,99,6,15,71,19,42,8,5,3,3,3,3,3,3,3,"ANXW",1,7,7,7,4,4,4,4,1,1,1,4,6,4,4,4,7,0,0,0
583,65,4,1,1,"opponent",5,5,2,73,3,5,12,64,26,50,49,2,79,2,35,3,3,3,3,3,3,1,"ANGW",6,4,7,4,1,1,1,1,1,1,1,1,1,7,7,7,1,0,2,0
606,60,2,1,6,"supporter",3,4,2,70,3,6,35,79,5,71,19,1,17,1,2,4,4,1,2,3,1,2,"ANXW",3,3,4,3,5,5,5,5,2,2,2,5,5,3,3,3,5,0,0,2
357,69,1,1,3,"opponent",4,3,2,82,4,6,8,88,7,81,7,56,95,2,3,4,3,1,1,3,1,2,"ANGW",2,2,1,1,2,2,4,1,5,5,5,1,2,2,4,4,2,0,1,0
616,58,5,1,3,"supporter",10,7,2,92,0,97,6,100,0,1,94,14,5,67,2,4,4,4,4,4,4,3,"HappyW",6,6,6,6,1,1,1,1,5,5,5,4,4,6,6,6,2,1,0,0
874,29,3,1,6,"supporter",7,4,2,70,72,75,69,72,69,73,75,69,70,69,72,3,3,3,3,3,3,3,"HappyW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
504,30,1,1,3,"supporter",1,4,2,63,17,75,27,61,13,59,22,14,25,31,1,3,4,4,4,4,3,2,"ANXW",4,4,5,5,3,3,2,3,4,5,5,4,4,5,4,4,4,0,0,2
602,23,4,2,3,"supporter",3,7,2,65,29,55,36,71,14,67,52,34,65,30,0,5,4,4,2,4,3,1,"ANXW",4,3,4,2,3,2,3,3,3,2,4,3,3,6,5,4,2,0,0,2
593,51,1,2,6,"supporter",10,6,2,99,0,99,0,100,0,100,100,1,49,47,0,3,5,1,5,5,1,4,"ANGW",7,7,7,7,1,4,4,1,7,7,7,4,4,1,1,4,1,0,0,0
2375,30,2,1,3,"supporter",6,6,2,58,38,53,43,62,63,40,73,43,58,20,60,2,2,2,2,2,2,5,"HappyW",7,7,7,7,7,2,5,7,6,6,3,3,6,5,5,4,5,0,0,0
331,37,1,1,2,"opponent",5,1,2,100,1,50,70,100,0,37,29,58,77,0,0,3,3,4,1,3,3,5,"HappyW",1,4,2,2,1,1,1,1,4,4,4,1,1,7,7,7,1,2,0,0
356,68,3,1,5,"supporter",10,4,2,80,36,84,33,76,19,38,81,76,61,43,14,2,4,2,2,3,2,3,"ControlW",6,6,7,6,3,3,4,3,4,5,5,4,4,3,3,4,3,0,0,0
517,66,4,1,3,"opponent",0,7,2,95,1,25,99,86,1,98,28,50,99,22,1,4,3,4,3,4,2,1,"ANXW",7,7,4,1,1,1,2,1,4,4,4,4,1,7,7,7,1,0,1,2
1158,57,3,1,5,"opponent",5,5,2,80,1,10,90,90,100,50,50,10,99,50,0,3,5,1,1,3,1,5,"ANGW",6,5,7,6,3,2,2,2,4,4,2,2,3,6,3,4,4,1,2,0
656,70,2,2,3,"opponent",7,7,2,100,1,2,98,100,0,53,12,39,48,0,1,4,3,3,3,4,3,3,"ControlW",7,7,7,1,1,1,1,1,4,3,2,2,1,7,1,2,1,0,0,0
524,29,3,2,5,"opponent",9,4,2,93,11,19,82,79,15,13,22,30,13,63,20,3,2,4,3,3,3,1,"ControlW",4,6,6,3,4,3,4,5,2,2,2,2,3,5,5,5,3,0,0,0
607,50,1,1,6,"opponent",1,5,2,82,7,28,81,70,7,78,20,75,90,2,1,3,4,4,3,4,4,2,"ControlW",6,6,6,1,5,3,6,4,4,4,4,5,5,3,3,3,6,0,0,0
894,65,3,1,6,"opponent",5,4,2,99,9,8,70,88,1,75,50,71,74,12,11,2,3,2,4,3,2,2,"ANXW",6,4,6,6,2,3,4,3,4,4,4,4,3,4,4,4,4,0,0,1
544,66,3,1,4,"opponent",5,4,2,48,47,45,52,48,55,47,40,50,43,42,48,3,3,3,3,3,3,1,"ControlW",5,5,4,5,4,4,4,5,5,3,5,4,5,5,5,4,4,0,0,0
675,62,3,2,6,"opponent",1,6,2,84,7,18,88,85,9,91,25,81,86,6,3,4,1,1,5,3,1,3,"ControlW",6,6,6,2,2,2,2,2,2,2,4,3,2,5,4,3,4,0,0,0
355,54,1,2,6,"opponent",3,6,2,87,1,1,99,83,0,64,8,49,59,1,1,5,2,1,1,3,1,1,"ControlW",7,7,7,7,1,1,1,1,3,2,3,1,1,7,7,7,1,0,0,0
398,54,2,2,3,"opponent",2,6,2,52,9,4,76,68,2,69,8,1,8,0,0,4,4,3,4,4,3,1,"ANXW",2,2,2,1,4,5,5,5,5,6,5,3,2,5,5,4,3,0,0,0
676,32,1,2,6,"opponent",8,2,2,56,40,37,61,53,15,35,67,49,64,50,3,3,3,3,2,3,1,1,"ANGW",5,5,4,1,6,5,6,6,6,6,6,5,6,4,4,4,6,0,0,0
670,61,4,1,4,"opponent",2,3,2,67,25,22,81,66,6,81,26,41,50,2,1,4,4,3,3,3,1,2,"ControlW",5,6,4,4,2,2,4,2,5,5,5,4,3,5,5,4,3,0,0,0
602,43,5,1,3,"supporter",6,4,2,50,50,50,50,50,50,50,50,11,27,55,4,3,3,3,3,3,3,1,"ControlW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0
598,40,5,2,6,"opponent",3,3,2,73,6,10,76,73,3,72,9,44,65,0,0,3,3,4,3,4,3,3,"ControlW",4,4,4,4,1,1,1,1,3,3,3,1,1,7,7,7,1,0,0,0
474,37,1,1,6,"opponent",5,4,2,69,1,13,61,68,2,51,49,47,1,1,1,3,2,1,1,3,1,3,"ANXW",5,5,4,3,1,1,1,1,5,6,5,3,2,4,4,4,4,0,0,2
296,24,1,2,3,"supporter",1,2,2,82,44,43,82,58,40,34,55,21,32,65,32,3,3,3,3,3,3,2,"ANGW",7,7,7,7,4,4,4,4,3,5,5,5,4,2,6,3,3,0,0,0
367,38,3,2,3,"supporter",10,2,2,70,0,78,54,68,0,43,75,0,55,33,0,1,4,1,1,5,1,1,"ANXW",4,1,1,2,3,3,3,5,7,7,7,7,7,1,1,1,7,0,0,1
650,44,4,2,6,"supporter",3,6,2,69,24,79,31,76,22,81,55,81,79,22,22,3,3,3,3,3,2,2,"HappyW",6,4,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,1,0,0
531,45,5,2,6,"opponent",0,5,2,65,3,5,92,65,4,54,2,4,51,6,6,3,3,4,3,3,3,3,"ControlW",6,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,1,0,0,0
643,74,5,1,4,"opponent",2,6,2,99,1,1,100,99,1,100,26,71,82,1,1,4,1,1,1,1,1,3,"ControlW",7,7,7,4,2,2,4,3,4,4,4,1,3,5,4,4,3,0,0,0
655,41,3,1,6,"opponent",7,5,2,81,24,24,67,67,55,23,52,35,48,60,30,3,3,3,3,4,3,2,"HappyW",5,6,5,2,4,4,4,4,5,5,5,3,3,3,3,3,3,1,0,0
297,40,4,1,6,"opponent",3,4,2,68,7,24,72,64,7,63,33,14,60,38,15,4,3,4,2,4,2,1,"ANGW",7,6,6,1,2,2,2,3,3,4,2,3,2,5,5,4,3,0,1,0
7905,35,4,1,3,"supporter",8,4,2,6,14,97,0,100,0,0,68,15,56,28,0,3,3,5,2,4,2,3,"ANXW",5,5,4,5,3,3,3,3,5,3,5,3,3,5,5,4,3,0,0,1
593,28,1,1,3,"supporter",8,3,2,57,55,63,45,57,54,45,52,44,52,58,49,3,3,3,3,3,3,2,"ANGW",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0
454,33,5,1,6,"opponent",2,5,2,60,0,11,84,70,3,85,60,57,90,5,0,2,2,1,1,1,1,1,"HappyW",6,4,5,1,5,2,3,5,3,2,4,3,2,4,5,4,3,2,0,0
2284,31,3,1,6,"opponent",5,5,2,70,5,33,62,73,12,51,49,40,66,5,2,3,3,2,1,4,2,2,"ControlW",5,5,4,6,2,1,2,2,4,4,4,1,1,6,6,5,2,0,0,0
1018,71,2,2,4,"opponent",0,7,2,79,1,19,77,97,0,98,19,19,99,0,1,3,4,4,4,4,4,2,"HappyW",7,1,7,3,1,1,1,1,4,6,4,2,2,6,5,5,3,0,0,1
3626,60,4,1,3,"supporter",10,5,2,100,0,100,0,100,0,1,100,99,0,47,0,3,5,4,5,5,4,5,"ANGW",7,7,7,7,1,1,1,1,1,1,1,4,4,7,7,7,1,0,0,0
6328,45,1,1,1,"opponent",3,2,2,62,15,25,7,52,22,60,48,20,51,47,10,4,3,3,3,4,2,2,"ANXW",3,1,3,1,1,1,1,2,2,4,3,3,3,4,3,3,3,0,0,0
413,68,3,1,6,"supporter",7,4,2,93,6,71,86,100,10,90,43,67,80,52,0,4,2,3,3,5,3,5,"ANXW",2,2,2,2,6,6,7,6,6,6,6,6,6,2,2,2,6,0,1,0
672,67,1,1,5,"supporter",6,4,2,66,1,78,49,83,1,48,61,11,84,7,3,3,3,1,4,2,1,1,"ANXW",4,3,4,4,4,3,5,4,4,3,4,6,4,3,3,3,4,0,0,0
427,59,5,1,4,"supporter",6,6,2,85,1,85,9,94,1,29,79,24,24,50,1,3,5,2,1,4,2,1,"HappyW",6,6,6,6,1,1,1,1,4,4,4,3,1,7,7,6,1,2,0,0
6696,21,1,2,3,"supporter",5,4,2,82,4,1,86,77,2,71,2,52,30,0,1,3,3,3,3,3,3,1,"HappyW",4,4,4,4,7,6,5,3,5,5,3,6,3,4,7,4,3,0,0,0
349,48,3,1,4,"opponent",5,6,2,89,40,36,63,89,40,94,50,80,99,14,10,4,2,2,1,4,1,1,"ControlW",1,6,4,1,2,3,3,3,4,4,4,4,3,4,4,3,3,0,0,0
304,39,3,1,6,"supporter",6,4,2,46,38,61,47,50,31,47,55,53,63,19,3,3,1,1,1,3,1,3,"ANGW",3,1,4,1,4,4,4,4,7,7,7,4,4,4,4,4,4,0,2,0
283,67,3,2,3,"opponent",3,5,2,76,12,15,8,70,7,73,42,67,62,6,4,2,3,2,3,3,3,1,"ANGW",6,5,6,5,4,4,3,5,3,2,3,3,4,4,4,3,4,0,0,0
345,55,1,1,4,"supporter",9,4,2,65,7,63,25,65,15,24,41,23,23,22,11,3,3,3,3,3,3,3,"HappyW",7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0
335,54,1,2,6,"opponent",0,4,2,50,11,11,51,53,10,51,29,50,50,8,1,1,3,4,3,3,3,2,"ControlW",1,4,4,1,2,3,3,2,6,6,6,4,4,4,4,4,4,0,0,0
487,64,1,2,2,"opponent",5,2,2,34,34,26,35,36,38,36,36,39,45,31,37,5,3,3,3,3,5,3,"ANGW",7,5,5,1,1,1,1,1,4,4,4,4,4,2,3,1,4,0,0,0
612,57,2,2,3,"supporter",5,6,2,64,40,83,49,64,43,47,58,60,48,50,7,3,4,3,3,3,1,3,"ControlW",5,5,5,4,5,4,5,5,5,5,5,5,5,2,2,2,5,0,0,0
470,24,3,1,3,"supporter",10,4,2,78,80,75,68,60,82,82,90,65,58,73,87,3,3,3,3,3,3,3,"ANGW",4,4,4,4,4,4,5,4,1,2,1,4,4,4,4,4,4,0,0,0
648,43,3,1,5,"opponent",10,7,2,5,37,13,9,53,5,1,9,33,5,1,45,3,3,2,3,3,1,1,"ControlW",5,5,7,1,1,1,1,1,2,3,2,1,1,7,5,7,1,0,0,0
604,62,1,1,6,"opponent",3,6,2,82,3,16,95,82,12,72,43,62,58,3,1,2,2,1,1,2,1,2,"ControlW",6,6,6,7,2,2,2,2,6,6,6,2,2,6,4,4,4,0,0,0
500,21,1,2,3,"supporter",10,4,2,100,0,100,28,100,0,26,87,0,12,75,50,1,4,1,5,4,1,1,"HappyW",6,6,7,6,1,1,2,1,4,4,7,2,2,5,6,4,2,0,0,0
818,67,4,1,3,"supporter",9,6,2,100,0,100,9,95,0,15,100,45,90,0,0,3,5,2,1,1,2,1,"HappyW",7,6,6,7,5,5,4,4,4,2,4,4,4,6,5,6,4,2,0,0
